,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
40,desert-sweep-28,4396,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017085803672671318,357,0.646484375,11,0.017461469396948814,12,-0.020445015281438828,12,0.3125,1.0,0.3125,1.0,0.04528559371829033,0.9478981494903564,0.08175978064537048,0,1.0,0.494140625,0.99609375,0.494140625,1.0
41,denim-sweep-27,76058,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,7.128929269129003e-08,339,0.6687591075897217,15,3.3417582511901855,0,-0.037906333804130554,15,0.0625,0.625,0.0625,1.0,0.0460251048207283,0.6213389039039612,0.0355648547410965,0,1.0,0.31640625,0.654296875,0.287109375,1.0
42,eternal-sweep-26,80294,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.018997685983777046,362,0.7462761402130127,10,0.03099082037806511,4,-0.006915665231645107,4,0.1875,0.9375,0.1875,1.0,0.04712826758623123,0.8345478177070618,0.044979073107242584,0,1.0,0.359375,0.73046875,0.330078125,1.0
43,mild-sweep-25,32517,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017093701288104057,184,0.6798698902130127,12,0.017421264201402664,8,-0.020485222339630127,8,0.125,1.0,0.125,1.0,0.048032283782958984,0.9971175789833069,0.10195288807153702,0,1.0,0.47265625,0.9439986348152161,0.47265625,1.0
44,solar-sweep-24,47571,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.02161356993019581,292,0.6922193765640259,12,0.02570231631398201,9,-0.012204170227050781,9,0.25,0.9375,0.25,1.0,0.04876231402158737,0.8029429912567139,0.04184100404381752,0,1.0,0.32154279947280884,0.7489696741104126,0.29212290048599243,1.0
45,pleasant-sweep-23,37957,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017191696912050247,392,0.7341166138648987,20,0.017364230006933212,19,-0.02054225653409958,19,0.1875,1.0,0.1875,1.0,0.04497907683253288,0.9926778078079224,0.06799162924289703,0,1.0,0.3072250187397003,0.8671875,0.3013656437397003,1.0
46,devoted-sweep-22,49921,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01955273002386093,278,0.7173136472702026,8,0.02381560020148754,13,-0.01409088633954525,13,0.375,1.0,0.375,1.0,0.05439330264925957,0.8828451633453369,0.04393305256962776,0,1.0,0.365234375,0.7784202694892883,0.33984375,1.0
47,stilted-sweep-21,10289,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017081409692764282,328,0.599168598651886,15,0.017402727156877518,18,-0.020503759384155273,18,0.25,1.0,0.25,1.0,0.052301254123449326,0.9236401319503784,0.06380753219127655,0,1.0,0.38671875,0.927734375,0.38671875,1.0
48,quiet-sweep-20,35012,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,3.61166350160147e-08,359,0.6537268757820129,14,3.4135069847106934,0,-0.03790641576051712,16,0.125,0.625,0.125,1.0,0.049163177609443665,0.6610878705978394,0.032426778227090836,0,1.0,0.3203125,0.654296875,0.2890625,1.0
49,robust-sweep-19,99253,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01949130930006504,333,0.7175796031951904,9,0.023884760215878487,9,-0.01402172539383173,9,0.3125,0.9375,0.3125,1.0,0.054393306374549866,0.8682008385658264,0.03870292752981186,0,1.0,0.36328125,0.72265625,0.34375,1.0
50,devout-sweep-17,48902,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01700289361178875,320,0.6163439154624939,2,0.01738751493394375,18,-0.020518969744443893,18,0.1875,1.0,0.1875,1.0,0.0355648547410965,0.9905591011047363,0.13553592562675476,0,1.0,0.45377498865127563,0.9385915398597717,0.4516563415527344,1.0
51,rose-sweep-18,76990,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.020846791565418243,179,0.7830511331558228,5,0.021188516169786453,5,-0.016717970371246338,5,0.1875,0.875,0.1875,1.0,0.05753137916326523,0.8305439352989197,0.0460251048207283,0,1.0,0.3515625,0.712890625,0.326171875,1.0
52,grateful-sweep-16,34939,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,1.9449332455678814e-07,299,0.611457347869873,13,4.187620162963867,0,-0.03790605440735817,13,0.125,0.5625,0.125,1.0,0.04288702830672264,0.6297070980072021,0.032426778227090836,0,1.0,0.32421875,0.611328125,0.2890625,1.0
53,rare-sweep-15,25070,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,2.2289857781743194e-07,279,0.6487491130828857,12,3.1269619464874268,0,-0.03790600970387459,12,0.125,0.6875,0.0625,1.0,0.03974895179271698,0.6359832286834717,0.030334729701280594,0,1.0,0.310546875,0.611328125,0.283203125,1.0
54,fine-sweep-14,81170,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,8.565108799984955e-08,317,0.6321361660957336,14,3.706580400466919,0,-0.037906333804130554,14,0.0625,0.6875,0.0625,1.0,0.04497907683253288,0.6276150941848755,0.032426778227090836,0,1.0,0.333984375,0.646484375,0.298828125,1.0
55,bumbling-sweep-13,6241,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,1.0317069154552883e-07,316,0.6488250494003296,14,3.2702267169952393,0,-0.036877650767564774,4,0.125,0.6875,0.125,1.0,0.04184100776910782,0.6140167117118835,0.0355648547410965,0,1.0,0.32421875,0.6328125,0.30078125,1.0
56,pretty-sweep-12,85007,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,1.7331969193179475e-09,476,0.6115940809249878,16,3.763981580734253,0,-0.03790648281574249,22,0.125,0.625,0.125,1.0,0.0460251048207283,0.6297070980072021,0.031380750238895416,0,1.0,0.333984375,0.62890625,0.30078125,1.0
57,lemon-sweep-11,35591,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.016863446682691574,454,0.5911357402801514,2,0.01765628345310688,17,-0.02025020308792591,17,0.25,1.0,0.1875,1.0,0.06375115364789963,1.0,0.08232568204402924,0,1.0,0.486328125,0.9861111640930176,0.484375,1.0
58,prime-sweep-10,11269,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01681669056415558,297,0.6229328513145447,16,0.017661413177847862,6,-0.02024507336318493,6,0.1875,1.0,0.125,1.0,0.06066945195198059,1.0,0.10254722833633423,0,1.0,0.373046875,0.91796875,0.37109375,1.0
