,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,optimizer,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,xlstm_embedding_dim,xlstm_num_blocks,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_3_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_3_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_3_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
32,super-sweep-82,86963,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,2.035127444344198e-08,376,0.6584387421607971,17,3.3689117431640625,0,-0.03274735063314438,2,0.20000000298023224,0,0.949999988079071,0.20000000298023224,1.0,0.19223108887672424,0,0.9183266758918762,0.013944223523139954,0,1.0,0.6171875,0,0.916015625,0.572265625,1.0
33,different-sweep-77,23249,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018511304631829262,389,0.5273969173431396,17,0.019293325021862984,13,-0.018613161519169807,13,0.25,0,1.0,0.25,1.0,0.15597344934940338,0,0.9913042783737183,0.024022739380598068,0,0.9840638041496277,0.5892629623413086,0,0.9651243686676025,0.5823570489883423,0.99609375
34,northern-sweep-78,91773,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01870507188141346,479,0.7554945945739746,20,0.018907509744167328,15,-0.018998976796865463,15,0.25,0,1.0,0.25,1.0,0.2241746336221695,0,1.0,0.01753275841474533,0,1.0,0.5912713408470154,0,1.0,0.5912713408470154,1.0
35,astral-sweep-79,24332,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,2.6304783773412055e-07,277,0.6376763582229614,12,2.7695295810699463,0,-0.03580194339156151,3,0.25,0,0.8999999761581421,0.20000000298023224,1.0,0.1932271122932434,0,0.9302788972854614,0.012948207557201385,0,1.0,0.65625,0,0.947265625,0.6328125,1.0
36,fanciful-sweep-76,65066,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01843024045228958,358,0.5912116765975952,17,0.019143518060445786,12,-0.018762968480587006,12,0.4000000059604645,0,1.0,0.4000000059604645,1.0,0.20023754239082336,0,1.0,0.05785705894231796,0,0.994023859500885,0.794921875,0,1.0,0.7890625,1.0
37,young-sweep-75,83417,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018683254718780518,256,0.6279714703559875,19,0.019153829663991928,13,-0.018752655014395714,13,0.25,0,1.0,0.25,1.0,0.15119048953056335,0,1.0,0.06784065067768097,0,1.0,0.7476691603660583,0,0.9925327301025391,0.7452653050422668,1.0
38,graceful-sweep-74,26165,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01980188488960266,293,0.6702790856361389,3,0.021319791674613953,10,-0.01658669486641884,10,0.20000000298023224,0,1.0,0.20000000298023224,1.0,0.19755816459655762,0,0.8167331218719482,0.013944223523139954,0,1.0,0.5842633843421936,0,0.830078125,0.47265625,1.0
39,fiery-sweep-73,73639,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,2.2637028251892843e-08,376,0.6772024035453796,17,3.0208072662353516,0,-0.033693209290504456,2,0.20000000298023224,0,0.8999999761581421,0.20000000298023224,1.0,0.20418326556682587,0,0.9392430782318115,0.012948207557201385,0,1.0,0.640625,0,0.9296875,0.59375,1.0
40,magic-sweep-72,9003,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01948818750679493,412,0.7067196369171143,18,0.02031410112977028,18,-0.017592383548617363,18,0.25,0,1.0,0.25,1.0,0.2559761106967926,0,0.9322710037231445,0.009960159659385681,0,1.0,0.548828125,0,0.861328125,0.46875,1.0
41,daily-sweep-71,5086,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018726080656051636,243,0.5452106595039368,5,0.0191290732473135,15,-0.01877741329371929,15,0.25,0,1.0,0.25,1.0,0.26834869384765625,0,1.0,0.011964144185185432,0,1.0,0.7611711621284485,0,1.0,0.7575927376747131,1.0
42,whole-sweep-70,87058,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,4.3496456214597856e-07,258,0.6319917440414429,11,3.286935806274414,0,-0.03532465174794197,3,0.20000000298023224,0,0.8499999642372131,0.15000000596046448,1.0,0.20219123363494873,0,0.9203187823295593,0.011952191591262817,0,1.0,0.64453125,0,0.91015625,0.607421875,1.0
43,absurd-sweep-69,57579,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018401693552732468,448,0.6723234057426453,17,0.019288407638669014,15,-0.018618078902363777,15,0.25,0,1.0,0.25,1.0,0.21713149547576904,0,0.9840638041496277,0.014477008953690529,0,1.0,0.689453125,0,0.95703125,0.685546875,1.0
44,deep-sweep-68,50495,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018752388656139374,415,0.7269120812416077,23,0.018923532217741013,13,-0.01898295432329178,13,0.25,0,1.0,0.25,1.0,0.29112350940704346,0,1.0,0.01593625545501709,0,1.0,0.552734375,0,0.998046875,0.548828125,1.0
45,jumping-sweep-67,86772,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018624717369675636,264,0.545339822769165,14,0.01915130764245987,11,-0.01875518076121807,11,0.30000001192092896,0,1.0,0.30000001192092896,1.0,0.2237989753484726,0,1.0,0.041307467967271805,0,1.0,0.76693195104599,0,1.0,0.76693195104599,1.0
46,laced-sweep-66,53545,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,1.434400243027767e-08,396,0.5903605222702026,18,4.613151550292969,0,-0.03602958098053932,5,0.20000000298023224,0,0.8500000238418579,0.15000000596046448,1.0,0.19621513783931732,0,0.9492032527923584,0.014940239489078522,0,1.0,0.68359375,0,0.94921875,0.65234375,1.0
47,clear-sweep-65,66575,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,1.4334481157618484e-08,398,0.6492582559585571,15,3.2106852531433105,0,-0.035839516669511795,3,0.20000000298023224,0,0.8500000238418579,0.20000000298023224,1.0,0.21613545715808868,0,0.9452191591262817,0.01593625545501709,0,1.0,0.666015625,0,0.939453125,0.63671875,1.0
48,sparkling-sweep-64,58540,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018730729818344116,379,0.8432636260986328,18,0.018979188054800034,12,-0.018927298486232758,12,0.25,0,1.0,0.25,1.0,0.22310757637023926,0,1.0,0.01737421378493309,0,1.0,0.4609375,0,1.0,0.4453125,1.0
49,flowing-sweep-63,68275,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,1.6824729698328156e-07,295,0.6528377532958984,13,3.644312620162964,0,-0.036512721329927444,4,0.15000000596046448,0,1.0,0.15000000596046448,1.0,0.19920319318771362,0,0.958167314529419,0.01593625545501709,0,1.0,0.677734375,0,0.9609375,0.658203125,1.0
50,swept-sweep-62,8442,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,1.8573891313877766e-09,499,0.6405109763145447,14,3.982819080352783,0,-0.03684079647064209,4,0.20000000298023224,0,1.0,0.20000000298023224,1.0,0.21015936136245728,0,0.9581673741340637,0.014940239489078522,0,1.0,0.69921875,0,0.962890625,0.669921875,1.0
51,young-sweep-61,22048,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,5.827391191814968e-08,339,0.6210861206054688,15,3.5412983894348145,0,-0.034659553319215775,3,0.25,0,0.8999999761581421,0.20000000298023224,1.0,0.20717132091522217,0,0.944223165512085,0.013944223523139954,0,1.0,0.6484375,0,0.955078125,0.62890625,1.0
52,noble-sweep-60,59317,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,4.261539565675321e-09,458,0.6185021996498108,12,3.17012357711792,0,-0.03537997603416443,2,0.20000000298023224,0,0.8999999761581421,0.20000000298023224,1.0,0.19920319318771362,0,0.9322709441184998,0.013944223523139954,0,1.0,0.646484375,0,0.92578125,0.609375,1.0
53,woven-sweep-59,6700,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,5.997181418138098e-09,436,0.6225605010986328,16,3.1438021659851074,0,-0.034098949283361435,2,0.20000000298023224,0,0.8499999642372131,0.20000000298023224,1.0,0.19123506546020508,0,0.932270884513855,0.012948207557201385,0,1.0,0.642578125,0,0.92578125,0.603515625,1.0
54,copper-sweep-58,17045,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018756793811917305,419,0.755228579044342,19,0.018948547542095184,13,-0.018957937136292458,13,0.25,0,1.0,0.25,1.0,0.2716046869754791,0,1.0,0.02480616234242916,0,1.0,0.4829709529876709,0,0.9884446859359741,0.4782963991165161,1.0
